0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
174,3,3693,665,2749,34,174,2211,397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3,3694,173,3695,238,681,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,10,1,709,2269,148,2270,1,3696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,308,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1875,1,1449,165,3697,3698,860,352,1876,161,2,3699,98,583,3700,2,0,0,0,0,0,0,0,0,0,0,0
9,3,1635,1,9,41,2750,2751,61,424,463,713,3701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,455,2271,4,577,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,9,412,257,2272,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,709,3702,3703,672,242,406,264,637,1,1287,3704,132,16,2752,150,527,0,0,0,0,0,0,0,0,0,0,0
262,3,262,1,7,1,1877,2273,3705,5,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3,1,281,1,197,520,311,2753,1086,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,3,3706,1088,761,64,65,917,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,101,470,1,12,1450,1,548,3707,12,55,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,409,409,3708,501,537,2754,3709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3710,1,533,2755,3711,3712,260,2274,2275,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1438,1439,762,1878,1451,1055,1,193,1,1879,811,99,19,1,604,1,922,1,5,0,0,0,0,0,0,0,0
115,662,1,135,812,3713,115,2756,519,1636,638,1452,249,231,6,51,7,1,502,0,0,0,0,0,0,0,0,0
47,2757,2758,47,3714,2759,813,3715,714,1167,3716,8,375,3717,3718,3719,0,0,0,0,0,0,0,0,0,0,0,0
322,1,322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,682,93,3652,632,150,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3,1288,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,475,1,42,3720,2760,282,2761,2684,1089,63,749,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,2762,3721,3571,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,218,2763,673,1880,605,209,1,31,754,250,2276,1,355,2,15,0,0,0,0,0,0,0,0,0,0,0,0
281,4,33,861,1453,561,1881,281,3722,1,153,347,629,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3,3723,1813,2277,3724,431,1244,1168,3725,445,3726,2764,2764,675,236,0,0,0,0,0,0,0,0,0,0,0,0
235,1,12,528,1,59,16,235,1,76,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3727,1,1289,3728,217,999,517,704,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2278,1,97,3729,150,1,227,1290,1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,13,1431,188,323,1,1170,1134,2765,1637,3730,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3731,1,709,197,923,3732,55,1,582,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,58,424,2279,20,1061,392,1,901,15,7,1,2280,2,2766,0,0,0,0,0,0,0,0,0,0,0,0
172,40,113,98,514,16,628,172,589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,798,26,635,163,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1291,715,174,1168,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,20,206,1638,240,1882,647,1454,642,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4,33,549,566,74,74,102,503,1883,1606,1,1884,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,3733,3734,354,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,298,288,3735,138,386,1885,439,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,712,761,7,1,380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,326,295,674,77,1886,1090,1455,1,1000,1292,3736,2,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,3738,12,245,2281,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,218,456,338,521,234,814,338,764,272,1639,924,329,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0
224,633,226,2282,3739,42,224,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,815,50,59,66,2283,2284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,430,862,16,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2767,1171,381,1640,80,2768,1,5,1,908,1257,1001,2285,2,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,33,1,10,82,1885,676,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,101,470,1,12,1293,1887,1294,7,1,2286,3740,1272,3741,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1888,18,2769,765,1091,2,11,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2287,1,105,801,2770,3742,2709,816,3743,265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1172,414,2,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,1173,1641,24,863,203,1002,1173,514,2771,479,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,276,1,143,323,740,1386,339,13,1,602,2,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,110,403,1077,457,3744,20,402,2772,1077,457,3744,86,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
96,196,606,806,3745,1456,1813,2773,96,1003,1004,1295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,516,157,1457,17,21,7,1,1174,3746,2774,226,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1296,445,196,227,1297,1,1,925,548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,2775,2776,63,91,598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,447,744,103,926,927,816,1005,483,766,11,928,1006,1,2,0,0,0,0,0,0,0,0,0,0,0,0
138,1607,479,1,430,138,1283,529,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,14,12,98,3747,1458,307,94,150,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,34,3748,239,715,504,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2288,1,196,817,103,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,394,115,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,50,1642,530,2779,60,13,1,3749,1459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3606,63,1890,354,3750,92,271,183,1083,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,3751,573,186,150,716,864,3752,2204,16,853,1007,1298,8,1891,2780,0,0,0,0,0,0,0,0,0,0,0
211,458,3753,683,211,865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,42,1,53,531,15,68,43,406,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2781,1,2289,1,1643,1892,115,1,1008,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,3,1299,1,1460,668,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,81,1,805,1,425,374,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,565,1300,2290,415,1644,1,212,1242,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3754,2,1154,59,34,402,929,710,3755,283,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,566,1645,579,92,127,493,805,740,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,533,1301,1009,147,576,930,429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,477,173,59,681,76,1175,2291,3756,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1092,1064,577,1,577,1890,532,866,355,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,607,207,379,1416,145,2782,593,187,867,1245,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,2783,208,199,853,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,684,912,131,14,55,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,76,3757,333,1176,1,2784,539,767,2292,22,608,1893,1,2293,2293,1,767,281,3758,1,0,0,0,0,0,0,0
115,2294,1,10,121,323,1,371,115,34,1,1461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,768,5,15,860,868,717,768,245,400,211,1894,1177,2,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,19,38,1895,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,383,869,454,1062,65,1462,352,6,296,1896,65,636,1435,3759,2785,0,0,0,0,0,0,0,0,0,0,0,0
136,3,674,136,3760,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,4,33,397,188,63,415,769,3761,13,170,25,1135,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,337,1,1302,219,2738,1835,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2718,243,331,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,1062,484,638,1392,16,241,16,1897,2295,3762,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3,375,74,289,238,718,30,239,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2786,356,519,992,519,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2787,500,1848,4,33,27,154,770,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2788,522,301,213,1646,45,771,301,583,1,1898,1,1899,717,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,1010,1011,1093,931,719,809,175,609,2789,702,1,1010,530,2,0,0,0,0,0,0,0,0,0,0,0,0
103,101,470,1,12,3735,103,3763,2790,1178,1276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,2791,285,2792,3764,2296,38,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,685,201,759,185,760,422,572,481,643,320,678,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3,1,2297,266,226,2793,84,1144,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,289,610,198,6,3765,772,372,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,454,157,807,92,504,2794,495,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,984,68,43,14,232,131,435,270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,3,325,1804,1,3766,1647,1463,1889,255,3767,80,844,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3,970,2795,281,1,3768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,392,3769,1900,123,211,1261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,92,676,1,3770,592,139,82,413,304,1303,1624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3,602,1901,1304,1464,342,2298,7,1,526,210,92,550,2,132,50,0,0,0,0,0,0,0,0,0,0,0
223,447,1648,6,818,345,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1012,665,1649,397,19,81,2796,1,1902,1465,530,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,513,437,351,15,315,471,443,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1650,130,975,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2299,2238,1,290,419,2797,384,129,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,418,2300,1305,2798,1,773,36,2799,179,484,2800,1306,819,7,1,60,484,86,2801,0,0,0,0,0,0,0,0
139,3,703,143,1651,1307,972,1652,139,1466,143,1266,703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,224,451,2301,2302,2303,1179,1308,2304,1903,1,153,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
114,105,4,400,24,400,1467,3771,2305,114,1904,611,1,2306,1,2306,2307,2,0,0,0,0,0,0,0,0,0,0
191,3653,135,3772,38,74,401,2,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,40,113,706,341,107,417,551,1094,156,258,979,870,155,1180,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,3773,8,408,443,3773,55,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2802,2803,871,95,168,1905,378,3774,908,283,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3,61,133,88,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,44,665,505,31,463,19,56,862,89,95,1309,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0
193,105,2804,1627,914,1310,193,907,2805,3775,1299,2806,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,2807,1,105,3776,544,2808,426,396,1013,21,272,612,2809,3777,273,60,0,0,0,0,0,0,0,0,0,0
213,42,539,2810,2811,2812,237,3706,6,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,42,1,53,1181,1,79,3778,497,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,14,43,1653,46,421,820,741,1654,55,1468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1,290,1008,821,631,2813,1,670,2204,459,3779,1906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3780,1,506,357,412,217,2814,686,241,454,18,1095,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,295,166,125,131,14,55,1,613,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2815,1,685,1655,111,66,216,28,1014,3782,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,421,2816,1907,552,8,641,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,180,1,348,280,1096,66,990,966,9,41,358,1,1408,273,2,0,0,0,0,0,0,0,0,0,0,0,0
77,218,899,1074,326,3783,249,2308,3784,1624,3785,1656,1,1000,1908,2,0,0,0,0,0,0,0,0,0,0,0,0
261,445,1,4,33,200,261,932,350,200,1302,1909,2309,1910,2310,2,0,0,0,0,0,0,0,0,0,0,0,0
99,1438,1439,762,694,99,1594,1807,895,1132,2,2173,6,1133,1055,2174,1808,193,0,0,0,0,0,0,0,0,0,0
246,3,1594,1015,933,1311,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3,1911,1312,3779,264,119,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,646,87,853,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,577,2688,2817,2818,2,1182,219,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3786,1,1252,1469,2819,151,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,368,249,3787,30,1913,614,356,2699,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,290,682,808,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1914,62,2311,1,1016,1,2820,70,3788,3789,242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2177,2821,634,25,76,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3,2822,124,1,59,1,1097,3790,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,348,138,2312,1313,1470,1094,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1,639,997,1915,3792,1098,188,699,100,334,1657,1658,1,1916,1314,19,38,774,3793,0,0,0,0,0,0,0,0
25,3,1440,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3794,39,495,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,2823,706,91,315,1315,1471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3795,934,2268,83,1472,237,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,2,9,184,424,280,534,544,358,1,702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,3,387,274,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,696,101,687,2824,111,2825,1917,420,1076,177,189,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2740,1,218,2826,2827,1183,54,1,2828,2829,218,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,50,720,425,17,189,1918,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,4,568,292,407,271,1281,664,322,292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3,39,124,142,268,189,32,52,86,231,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,1,218,2313,7,1,393,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,4,33,27,1,196,84,302,312,154,110,1296,1,1316,1261,2830,2831,2832,2,0,0,0,0,0,0,0,0,0
229,1059,1,307,2314,1,1283,229,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1438,1439,762,1878,1451,1055,1,193,1,1879,811,99,19,1,604,1,922,1,5,0,0,0,0,0,0,0,0
103,364,369,1,12,3797,3798,1251,384,103,2833,1,1251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,326,108,302,252,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,490,504,1659,2834,504,182,2315,3799,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,308,701,452,2835,2836,1919,1184,1282,2837,2838,2839,701,811,99,2840,2,0,0,0,0,0,0,0,0,0,0,0
46,3,484,1001,65,1312,46,43,46,2281,65,1920,484,1921,3800,0,0,0,0,0,0,0,0,0,0,0,0,0
370,721,1,910,921,370,1,2316,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1296,196,132,615,132,2841,615,1474,872,89,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,458,336,407,935,495,1,820,407,1922,1,407,1300,495,1,407,1,0,0,0,0,0,0,0,0,0,0,0
240,3,873,240,616,2705,1923,3801,566,648,2317,1475,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,758,10,3802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1660,539,2318,936,425,1661,425,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,545,285,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,364,369,1,12,617,67,373,63,618,584,585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1924,1017,506,19,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,10,98,514,16,628,172,589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,549,1,196,3803,481,6,48,1317,1003,76,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,3804,713,3805,2,11,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3,3806,3807,3808,1925,822,1009,1,1,245,1662,2,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,2716,2225,41,76,1175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,722,200,4,350,600,486,649,106,454,874,775,127,2,2,0,0,0,0,0,0,0,0,0,0,0,0
85,3,379,3810,668,723,937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,10,98,514,16,628,172,589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,14,1,40,113,3811,564,3812,810,3813,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,875,1,6,3814,175,1,3815,1,3816,1926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3817,1663,1,4,1476,3818,2842,1,60,1,2843,1477,3819,283,1181,188,109,1,3820,1,2844,1664,145,1,0,0,0
133,3,133,2845,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,3821,385,173,136,502,1018,385,415,1,1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,42,12,2846,1927,2694,127,1665,1150,2847,1318,1,207,1928,0,0,0,0,0,0,0,0,0,0,0,0,0
163,388,1929,87,1319,163,3822,142,1069,1930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,776,1,307,144,1058,1666,4,43,3823,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1423,1159,1,12,619,133,92,1,916,301,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2,800,521,56,747,362,70,540,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1667,406,487,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2848,1,2849,1,237,39,3824,1,30,3824,1931,1186,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1187,132,100,666,1870,1,518,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,3825,1,42,412,6,110,403,233,872,546,1,1478,1422,823,1,38,3826,1,0,0,0,0,0,0,0,0,0
96,1,1932,6,3827,333,475,463,3828,354,3827,1287,1,343,96,1,59,3829,0,0,0,0,0,0,0,0,0,0
306,2851,344,306,3830,1310,80,3831,1668,3832,1933,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,218,65,3833,303,58,3834,1320,7,1,3833,74,65,353,0,0,0,0,0,0,0,0,0,0,0,0,0
136,662,1,135,136,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3835,446,553,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4,33,4,2319,1188,1189,2320,896,2321,1,153,347,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1934,2852,777,2670,3836,3837,1141,123,2853,670,1321,1,777,5,0,0,0,0,0,0,0,0,0,0,0,0,0
69,665,1057,45,2201,1099,356,1399,272,1610,440,329,2322,2854,69,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1189,226,2709,824,1669,446,3838,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1190,147,576,2855,2323,1935,1268,1,1100,197,2856,915,461,2,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3,228,395,1153,43,673,131,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,6,1936,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,778,129,22,608,2857,51,129,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1191,2858,2859,3839,483,115,1670,3840,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,3,385,1163,2729,478,3,3841,296,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,3842,3843,35,823,1,1671,3842,2860,1134,2,823,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,795,225,1,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,106,62,3845,935,2324,30,16,159,522,2325,1265,1937,3846,2324,0,0,0,0,0,0,0,0,0,0,0,0
459,42,459,612,1,249,1101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,522,301,213,1646,45,771,301,583,1,1898,1,1899,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3,698,19,64,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,776,1,307,144,1058,1666,4,43,3823,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2326,1078,385,1251,3847,1672,469,119,2861,6,20,526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,285,30,1673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2862,344,1,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,280,1096,366,3848,2327,1,336,243,106,2328,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2329,1,4,568,938,61,483,1192,266,123,938,3849,61,427,483,2,0,0,0,0,0,0,0,0,0,0,0
34,3,198,6,34,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,464,1,516,535,590,536,1479,255,1626,1,535,590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,2330,35,823,2,823,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,65,620,86,301,718,7,1,362,755,3850,7,1,3851,18,25,97,627,405,1145,0,0,0,0,0,0,0
261,915,200,261,932,350,200,1302,1909,2309,1910,2310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1065,404,1,290,1480,58,445,559,6,250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2331,1,579,2863,408,2332,1481,58,493,3852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
